reviews,score,likes,time,app_name,year,reviews_en
"Simplesmente não consigo conectar meu celular no PS4 , quando ponho meu gmail e minha senha , fala que ou a senha tá errada ou o gmail tá errado , sendo que os dois estão certificados no meu PS4.",1,0,19/11/2020,PS Remote Play,2020,"I simply can't connect my cell phone to the PS4, when I put my gmail and my password, it says that either the password is wrong or the gmail is wrong, both of which are certified on my PS4."
"Funciona bem, mas falta opções de uso tipo usar controle conectado via bluetooth (moto g5) ou q ja esteja conectado ao ps4",3,0,18/02/2020,PS Remote Play,2020,"It works well, but it lacks options for use such as using a controller connected via bluetooth (moto g5) or one that is already connected to the ps4"
"Usava aplicativo pra fazer GP no PES. Depois que atualizaram conexão vive caindo. Quando corrigirem, volto a insgalar novamente.",1,0,12/12/2020,PS Remote Play,2020,"Used app to do GP in PES. After updating the connection keeps dropping. When they fix it, I'll install it again."
Olá meu nome é Wesley eu tenho uma boa ideia para melhorar seu aplicativo quando nós entra no jogo vocês podia colocar ums botões para melhorar a gameplay e no jogos O que é esses botões que tem no aplicativo é muito ruim esse você ter lido esse comentário obrigado assim você vai melhorar seu aplicativo e vai dar muito sucesso,5,0,12/03/2021,PS Remote Play,2021,Hello my name is Wesley I have a good idea to improve your application when we enter the game you could put some buttons to improve the gameplay and the game What are these buttons that have in the application is very bad if you read this comment thank you this way you will improve your application and it will be very successful
não dá para entrar na ps4 diz que não foi possível iniciar sessão na sua Ps4 isso é muito vergonhoso da vossa parte estamos em 2021 e vocês Sony fazem um aplicativo que não funciona? vocês que fizeram a playstation 5 agora fazem um aplicativo que nem roda podiam ao menos tentar resolver esse problema porque se n tiver comando como joga ein?,1,0,21/03/2021,PS Remote Play,2021,you can't log into ps4 it says unable to log in to your ps4 this is very embarrassing of you it's 2021 and you sony make an app that doesn't work? you guys who made the playstation 5 now make an application that doesn't even run could you at least try to solve this problem because if you don't have a command how do you play ein?
Depois da última atualização não consigo mais usar o controle no celular para jogar COD Mobile. Já tentei de tudo mas o mapa de botões estão todos bugados.,1,2,05/06/2022,PS Remote Play,2022,After the last update I can no longer use the controller on my cell phone to play COD Mobile. I've tried everything but the map buttons are all buggy.
"Nós 3 primeiros dias funcionando tudo perfeito até disse esse app é perfeito, depois fui tenta conectar dava erro dizendo que precisa está na mesma conceção,sendo que está na mesma rede precisa melhorar muito",1,1,27/01/2022,PS Remote Play,2022,"The first 3 days everything worked perfect, I even said this app is perfect, then I tried to connect it gave an error saying that it needs to be in the same conception, being that it is on the same network it needs to improve a lot"
Podia ter a opção de mudar as posição dos botões pra ficar mais fácil de jogar e arrumar isso de ficar desconectado toda hora muito obg pela atenção,3,0,17/03/2021,PS Remote Play,2021,I could have the option to change the position of the buttons to make it easier to play and fix this thing of being disconnected all the time thank you for your attention
"Bem o app é bom, mas não da para conectar ao ps4 se ele não estiver ligado, e se você não estiver na mesma casa em que o PS4 está também não conecta.",3,1,17/10/2021,PS Remote Play,2021,"Well the app is good, but you can't connect to the ps4 if it's not turned on, and if you're not in the same house where the PS4 is, it won't connect either."
Otimo app pra jogar com controle tem que entrar em uma conta qualquer e conecta o controle na conta que vc joga dai da pra jogar sem ter que ficar apertando na tela do celular muito eficiente o app mais que recomendado,5,0,11/07/2020,PS Remote Play,2020,"Great app to play with a controller, you have to log into any account and connect the controller to the account you play with, then you can play without having to press on the cell phone screen, very efficient, the app is highly recommended"
Precisa fazer uma atualização para deixar jogar jogos vr e também deixar meixer no YouTube vê e no normal também e no aplicativo de música também no PS4 que é o spotyfly.,5,0,11/07/2020,PS Remote Play,2020,It needs to do an update to let it play vr games and also let meixer on YouTube see it and on normal too and on the music app also on PS4 which is spotyfly.
"Ele simplesmente parou de funcionar, e não importa a conexão, sempre é o mesmo erro: ""Algo deu Errado (88019b00)"" e eu não acho nada na internet relacionado a esse erro",3,10,07/06/2021,PS Remote Play,2021,"It just stopped working, and no matter the connection, it's always the same error: ""Something went wrong (88019b00)"" and I can't find anything on the internet related to this error"
O app da erro ao abrir,1,0,02/04/2023,PS Remote Play,2023,The app gives error when opening
"Cada jogo deveria ter HUD personlizado, pois no touchscreen isso afeta muito a gameplay, já que não da pra mirar e atirar ao mesmo tempo e não da pra fazer ações rapidamente",3,0,20/03/2020,PS Remote Play,2020,"Each game should have a personalized HUD, because on the touchscreen this affects the gameplay a lot, since you can't aim and shoot at the same time and you can't perform actions quickly"
Gostei e recomendo! :D Lembrem-se que ao tentar conectar o DualShock ps4 com o console faz a conexão com o aplicativo ser perdida ;),5,0,09/10/2019,PS Remote Play,2019,"I liked it and recommend it! :D Remember that when trying to connect the DualShock ps4 with the console, the connection with the application is lost ;)"
"Simplesmente não registra o PS4... Não sei por qual motivo, internet é boa, uso Android nove. E simplesmente não funciona.",1,1,11/10/2019,PS Remote Play,2019,"It simply doesn't register the PS4... I don't know why, internet is good, I use Android 9. And it just doesn't work."
"Por favor, adicione o controle dualsense. Esse aplicativo só funciona com dualshock. Tem que evoluir, atualizar.",5,0,15/12/2020,PS Remote Play,2020,"Please add dualsense control. This app only works with dualshock. It has to evolve, update."
"Só vou dar duas estrelas pois o app e bom mas não consigo conectar fora de casa, nem em outra internet só na msm rede, então pra quer eu vou querer o app se dentro de casa eu já tenho minha tv Pra jogar..",1,2,18/02/2022,PS Remote Play,2022,"I'm only going to give two stars because the app is good but I can't connect outside the house, or on another internet only on the same network, so I'll want the app if I already have my TV inside the house to play.."
"a conexão cai constantemente, sem falar q é mó trampo pra conectar um controle.",1,1,26/02/2023,PS Remote Play,2023,"the connection constantly drops, not to mention that it's a lot of work to connect a controller."
Não existe uma opção para conectar a PS4 com o bluetooth e o comando tem de ser conectado ao telemóvel.,1,0,25/12/2019,PS Remote Play,2019,There is no option to connect the PS4 with bluetooth and the controller has to be connected to the mobile phone.
Não esta funcionando no galaxy A51. Só consigo colocar o ps5 mas o ps4 da erro e não tem a opção de procurar o console ps4 e aparece o erro (88019b00),1,0,25/01/2021,PS Remote Play,2021,It is not working on galaxy A51. I can only put the ps5 but the ps4 gives an error and there is no option to search for the ps4 console and the error appears (88019b00)
"O app é otimo, ainda mais com essa nova atualizaçao, mas atualmente não estou conseguindo sair da pagina de iniciar sessao, espero que fassao uma atualizaçao para poder concertar esse erro.",3,2,21/11/2021,PS Remote Play,2021,"The app is great, even more so with this new update, but I'm currently unable to leave the login page, I hope an update will be made to fix this error."
"Tenho Internet fiber fast 700mb, cabo ethernet conectado no ps4, e a velocidade via wifi no celular chega a 504mb, do que adianta? Se a conexão cai toda hora? Me estresso direto.",1,5,29/06/2021,PS Remote Play,2021,"I have 700mb fiber fast Internet, ethernet cable connected to the ps4, and the speed via wifi on my cell phone reaches 504mb, what's the point? If the connection drops all the time? I get stressed straight away."
Eu antes conseguia usar antes de vir a atualização da ps5. Agora eu tento conectar a minha ps4 e não consigo. Por favor resolvão.,3,0,24/12/2020,PS Remote Play,2020,I used to be able to use it before the ps5 update came. Now I try to connect my ps4 and I can't. Please resolve.
"Consigo nem logar , parabéns pelo péssimo aplicativo",1,0,20/04/2023,PS Remote Play,2023,"I can't even log in, congratulations on the terrible app"
N abre essa bodega e o pior q sempre tá fora de área,1,0,21/04/2023,PS Remote Play,2023,Don't open this bodega and the worst thing is that it's always out of area
Muito bo melhor ps no meu celular demais,5,0,07/04/2023,PS Remote Play,2023,Very good best ps on my mobile too
Não tá funcionando,1,0,08/04/2023,PS Remote Play,2023,It's not working
O app esta basicamente perfeito o único problema q eu vi é um certo delay q tem por mais q a internet seja boa os controles demoram uma pequena fração de segundos pra responder,4,2,10/10/2019,PS Remote Play,2019,The app is basically perfect the only problem I've seen is a certain delay no matter how good the internet is the controls take a small fraction of seconds to respond
"Quase perfeito; Por favor, permitam utilizar controles de terceiros, o DS4 não possui suporte para apoiar o Telefone.",4,0,15/09/2021,PS Remote Play,2021,"Almost perfect; Please allow to use 3rd party controls, DS4 is not supported to support Phone."
O app e top tem q arrumar o app n pega a tela dos celulares grande fica com uma bordona gigante Grossa eu e muitas pessoas querem q tenha a opção de jogar com o controle pq e um pouco ruim usar a tela pra jogar,1,1,09/10/2019,PS Remote Play,2019,The app and top have to fix the app it doesn't take the big cell phone screen it has a giant thick border me and many people want to have the option to play with the controller because it's a little bad to use the screen to play
Ideia inovadora mai trava muito muito muito int sempre a máquina ou outros oponentes vai ter vantagen pelo travamento minha Internet 500 MG estou do lado do vídeo geme e nao para de travar e cair o sinal as vezes aprendemos até a pasciencia,2,2,03/01/2022,PS Remote Play,2022,"Innovative idea, but it crashes a lot, a lot, always the machine or other opponents will have the advantage of crashing my Internet 500 MG I'm on the side of the video it moans and it doesn't stop crashing and the signal drops sometimes we learn until patience"
"O app é bom, so que do nada da conexão espirada, por favor concerte isso e também adicionem uma opção pra modificar os controles💙",4,0,08/11/2019,PS Remote Play,2019,"The app is good, just out of nowhere the looped connection, please fix it and also add an option to modify the controls💙"
"Sensacional, aplicativo fantástico parabéns aos desenvolvedores. A conexão de Internet deve estar perfeita para um ótimo funcionamento.",5,32,23/01/2020,PS Remote Play,2020,"Sensational, fantastic app congratulations to the developers. The Internet connection must be perfect for optimal operation."
"Muito bom, não tenho críticas...boa escolha se você só precisa logar para fazer um download rápido ou quebrar um galho sem ter o controle",5,0,08/10/2019,PS Remote Play,2019,"Very good, no criticisms... good choice if you just need to log in for a quick download or break a branch without having control"
"Aplicativo so conecta no notebook através do código em modo manual, o que o torna simplesmente inútil quando nao esta perto de uma TV.",1,1,02/08/2021,PS Remote Play,2021,"Application only connects to notebook through code in manual mode, which makes it simply useless when not near a TV."
Porque vcs não faz o ps remote play pra a pessoa concetar e aparecer o menu do ps4 com seus jogos sem precisar ter que aperta o botão ps pra pode jogar é chato faz isso pra gente por favor,1,0,03/12/2022,PS Remote Play,2022,Why don't you guys make the ps remote play for the person to connect and the ps4 menu with their games appears without having to press the ps button to play it's boring do this for us please
"O app é bom mas por favor façam uma atualização para compatbilidade no ps3,vocês não tem ideia mas existem quase a mesma quantidade de pessoas que usam o ps4 usam o ps3 por ser mais barato.entao......",4,0,11/11/2020,PS Remote Play,2020,"The app is good but please do an update for compatibility on ps3, you have no idea but there are almost the same amount of people who use the ps4 use the ps3 because it is cheaper.so......"
Depois da última atualização só dá uma mensagem que ocorreu um erro e tente mais tarde. Já tentei mais tarde mais cedo mais a noite e nada.,1,1,29/05/2021,PS Remote Play,2021,After the last update it just says an error has occurred and please try again later. I've tried later earlier at night and nothing.
Está com problemas não dá pra apertar botões simultaneamente por exemplo jogo que precisa correr e pular não dá tem que soltar um dos botões pro outro funcionar Arrumem isto e volto aqui pra dar 5 estrelas,1,12,21/09/2021,PS Remote Play,2021,"You're having problems, you can't press buttons simultaneously, for example, a game that needs to run and jump, you can't let go of one of the buttons for the other to work Fix this and I'll come back here to give 5 stars"
"Não inicia a sessão fica falando ""sua sessão foi iniciada com êxito volte ao aplicativo anterior"" pelo amor de deus né Sony se vai lançar o app lança direito pelo menos uma vez sem algum bug",1,0,09/10/2019,PS Remote Play,2019,"It does not start the session, it keeps saying ""your session has been successfully started, go back to the previous application"" for the love of God, Sony, if you are going to launch the app, launch it correctly at least once without any bug"
Depois eu samara Moreira e uma inguinorancia vote pra vc e tem bastante coisa não sei se l ele tava muito que mando msg e uma mulher que eu samara Moreira dos não sei o tempo todo mundo e uma mulher que está acontecendo com Jyfcb,5,1,23/03/2023,PS Remote Play,2023,Then I samara Moreira and an inguinorancia vote for you and there's a lot of things I don't know if I read it a lot I send messages and a woman I samara Moreira dos I don't know all the time everyone and a woman that is happening with Jyfcb
A ideia é muito boa mas por favor resolvam o problema de conexão do dualshock 4! Meu controle também não esta conectando no aplicativo,3,0,11/10/2019,PS Remote Play,2019,The idea is very good but please solve the dualshock 4 connection problem! My controller is not connecting to the app either
Alguém aí tá tendo problema de jogar com o próprio controle do ps4 no cell ? Pq o meu não tá funcionando em nada q aperto a não ser fora do app e isso complica pra krlh,3,0,29/05/2021,PS Remote Play,2021,Is anyone out there having trouble playing with their own ps4 controller on their cell phone? because mine is not working in anything I press except outside the app and that complicates for krlh
Esse aplicativo é muito pra quem já tem o seu PlayStation 4 ou PlayStation 5 e quer jogar no celular seja em casa ou em outro lugar...🎮📱😎 O único problema e que vc precisa ter uma internet de 5 GHZ (GigasHertz) pra cima. 😢☹️😓,4,1,22/06/2022,PS Remote Play,2022,"This app is great for those who already have their PlayStation 4 or PlayStation 5 and want to play on their cell phone, whether at home or elsewhere... up. 😢☹️😓"
App inútil pois precisa de iniciar a sessão na conta para pode ligar o remoto play. É que está com o controle para iniciar a sessão não vai usar o remoto play.,1,1,13/12/2019,PS Remote Play,2019,Useless app as you need to log in to the account to turn on remote play. Is that you have the control to start the session will not use the remote play.
"Liguei o meu comando ao telemovel, ele ja nao conecata novamente com a ps4, ja fiz de tudo e não dá, fiquei sem comando, estou arrependido de ter instalado isto",1,1,10/04/2021,PS Remote Play,2021,"I connected my remote to my cell phone, it no longer connects with the ps4, I've done everything and it doesn't work, I'm left without a remote, I regret having installed this"
"O aplicativo não funciona mais, você não consegui logar e quando consegui, não consegui conectar no PS4, horrível se tivesse zero estelas eu dava!!! Pelo amor de deus PSN arruma isso",1,4,31/10/2021,PS Remote Play,2021,"The app doesn't work anymore, you couldn't log in and when I did, I couldn't connect to the PS4, horrible if I had zero stars I'd give it away!!! For the love of god PSN fix this"
A experiência e otima o negócio que as vezes perde a conexão com o play e nao conecta nem fudendo esse e o problema se nao fosse isso seria 5 estrela facil!!!!,3,0,28/01/2021,PS Remote Play,2021,The experience is great the business that sometimes loses connection with play and doesn't connect or fuck this one and the problem if it weren't for that it would be 5 stars easy!!!!
"Péssimo, a conexão simplesmente falha com 10 segundos de logado.e é impossível usar minha internet é boa.",1,0,10/04/2021,PS Remote Play,2021,"Terrible, the connection simply fails after 10 seconds of login. And it's impossible to use my internet, it's good."
"Funciona relativamente bem , porém mesmo tendo Android 10 ele fala que o dualshock 4 não é suportado , voltarei a reavaliar o aplicativo caso o aplicativo funcione como deveria",1,0,02/08/2020,PS Remote Play,2020,"It works relatively well , but even with Android 10 it says that dualshock 4 is not supported , I will re - evaluate the application if the application works as it should"
"Funcionou perfeito no meu Xiaomi Redmi Note 6 Pro, só não funcionou o controle via bluetooth, não testei com cabo ainda.",5,1,13/10/2019,PS Remote Play,2019,"It worked perfectly on my Xiaomi Redmi Note 6 Pro, the only thing that didn't work was the control via bluetooth, I haven't tested it with a cable yet."
Falta habilitarem o uso do 3g ou 4g. O app com quase o mesmo nome tem essa funçào já. E o outro e muito mais estavel do que esse aqui.,1,2,14/04/2021,PS Remote Play,2021,Lack enable the use of 3g or 4g. The app with almost the same name already has this function. And the other one is much more stable than this one.
"O app é bom só precisa dar suporte para poder conectar o dualshock 4 no celular ou até mesmo no ps4 direto,pq são poucos os jogos que da pra jogar na tela",3,0,17/11/2019,PS Remote Play,2019,"The app is good, it just needs support to be able to connect the dualshock 4 on the cell phone or even on the ps4 directly, because there are few games that you can play on the screen"
Ótimo para resolver os bugs quando vc passa a conectar seu duolshock4 em outro aparelho que não seja seu PS4 o controle não aceita mais se conectar com o console,5,0,03/06/2020,PS Remote Play,2020,"Great for resolving bugs when you connect your duolshock4 to a device other than your PS4, the controller no longer accepts connecting to the console"
"Já não deixa fazer screen mirror para a TV , e agora perde muito a conectividade com o comando. Piorou bastante",1,0,14/08/2022,PS Remote Play,2022,"It no longer lets you do screen mirroring for the TV, and now it loses a lot of connectivity with the remote. it got a lot worse"
"Terrível, o app fica desconectando o tempo todo mesmo a internet estando normal, não tem como usar isso de jeito nenhum.",1,7,13/08/2021,PS Remote Play,2021,"Terrible, the app keeps disconnecting all the time even though the internet is normal, there's no way to use it at all."
O app está cheio de problemas! Eu tenho uma internet super boa e a conexão fica caindo msm eu abaixando a resolução continua com problema,1,0,24/11/2020,PS Remote Play,2020,The app is full of problems! I have a super good internet connection and the connection keeps dropping even if I lower the resolution it still has a problem
Meu n está conectado infelizmente,1,0,14/04/2023,PS Remote Play,2023,My n is connected unfortunately
"Aplicativo ruim, tentei de tudo que é maneira conectar ao meu PS4 e ele não conecta da erro, não vale apena.",1,1,26/07/2020,PS Remote Play,2020,"Bad app, I tried everything that is possible to connect to my PS4 and it doesn't connect with an error, it's not worth it."
"Agora sim, está perfeito (Moto z2 play), finalmente estou conseguindo usar o recurso,nem se compara com a versão horrível pra Windows.",5,0,08/10/2019,PS Remote Play,2019,"Now yes, it's perfect (Moto z2 play), I'm finally able to use the feature, it doesn't even compare to the horrible version for Windows."
APP é bom. Mas poderiam adicionar o uso de controles genéricos já que é um celular faz mais sentido a coisa.,3,2,02/02/2022,PS Remote Play,2022,"APP is good. But they could add the use of generic controls, since it's a cell phone, it makes more sense."
Tenho dados móveis ilimitados e não tenho por perto uma rede WiFi. Não tem sentido nenhum não ser permitido usar a aplicação através de dados móveis.,1,1,05/12/2019,PS Remote Play,2019,I have unlimited mobile data and no WiFi nearby. It makes no sense not being allowed to use the app over mobile data.
"a proposta do app é excelente,mas não entendo o por que do meu redmi note 8 não ser compatível com controle.",1,3,29/06/2021,PS Remote Play,2021,"The app's proposal is excellent, but I don't understand why my Redmi Note 8 is not compatible with the controller."
"Voltei para reavaliar , atualizou e melhorou bastante , funciona até com internet mediana pra menos , agora aceita o controle no meu Redmi note 7 , se por acaso piorar volto aqui pra diminuir as estrelas",5,66,27/12/2021,PS Remote Play,2021,"I went back to reassess it , it updated and it improved a lot , it even works with average internet for less , now it accepts the control on my Redmi note 7 , if by chance it gets worse I 'll come back here to lower the stars"
Estragaram ú. Bom aplicativo. Concertem isto. Não fica conectado Retiraram versões. Não tão antigas do Android como 6.0.1,1,0,10/12/2020,PS Remote Play,2020,They spoiled u. Good app. Fix this. Doesn't stay connected They removed versions. Not as old Android as 6.0.1
"Atualizem o aplicativo! Mesmo com a melhor conexão à internet, o aplicativo fica oscilando, por favor, concertem isso!",3,0,11/08/2020,PS Remote Play,2020,"Update the app! Even with the best internet connection, the app keeps flickering, please fix this!"
"Está bom, mas precisa melhorar a mira pq tá muito ruim, e a conexão podia ser bluetooth tbm né?",4,0,01/12/2019,PS Remote Play,2019,"It's good, but you need to improve the aim because it's very bad, and the connection could be bluetooth too, right?"
Bem funcional uso de boa o controle ps4 mais tem que ter duas contas para logar. No aplicativo tem logar com a conta que vc não vai usar aí da certo de boa !!,5,0,13/09/2020,PS Remote Play,2020,"Very functional good use of the ps4 controller but you have to have two accounts to log in. In the application, you have to log in with the account that you will not use there, that's fine !!"
O aplicativo é bom mais acho que poderiamos tipo deixar os botões do jeito que a gente quer sabe trocar o r2 de lugar ficaria muito melhor mais com tudo o apk é muito bom,4,0,13/12/2019,PS Remote Play,2019,The application is good but I think we could leave the buttons the way we want to know how to change the place of the r2 it would be much better but with everything the apk is very good
"Meu aplicativo abre normal, mas quando vou fazer a parte de vincular com o ps4 o aplicativo simplesmente fecha, mesmo quando vou tentar vincular manualmente, simplesmente ridículo",1,1,08/01/2022,PS Remote Play,2022,"My application opens normally, but when I go to link with the ps4 the application just closes, even when I try to link manually, just ridiculous"
"É até ridículo a Sony criar um aplicativo desse, não consigo ficar nem 10 segundos conectada que a conexão caí! Totalmente sem condições pra isso aff",1,0,26/06/2021,PS Remote Play,2021,"It's even ridiculous for Sony to create such an application, I can't even stay connected for 10 seconds because the connection drops! Totally unable to do that"
"com a nova atualizaçao 7.0 do PS4 o remote play funciona perfeitamente, testei jogando mass effect andromeda, muito legal jogar no celular.",5,0,13/10/2019,PS Remote Play,2019,"with the new PS4 update 7.0 the remote play works perfectly, I tested it playing mass effect andromeda, very cool to play on the cell phone."
"Tenho internet de 100Mb em casa e não funciona, tenho que ficar colocando no 360p para rodar e mesmo assim fica lagado, não entendo, parece muito mau otimizado ainda.",1,0,18/10/2019,PS Remote Play,2019,"I have 100Mb internet at home and it doesn't work, I have to keep putting it on 360p to run and even then it's laggy, I don't understand, it still seems very poorly optimized."
Com ele eu consegui jogar sem usar a televisão mais tipo ficava atrasado e desconectando se der pra dar uma conexão mais firme pra jogar no PS4 ou no 5 vai ajudar muito,5,1,21/09/2021,PS Remote Play,2021,"With it I was able to play without using the television, more like I was delayed and disconnecting if you can give a firmer connection to play on PS4 or 5 it will help a lot"
"Microsoft da show em questao de remote play, conecta no celular e cai em menos de um minuto, péssimo o serviço!",1,4,07/07/2021,PS Remote Play,2021,"Microsoft gives a show in terms of remote play, connects to the cell phone and drops out in less than a minute, terrible service!"
Esse LITERALMENTE tem hora que quer funcionar,1,0,17/03/2023,PS Remote Play,2023,This one LITERALLY has times it wants to work
"Ele conecta bem mas não demora e logo cai, olha que minha internet e bastante robusta. Melhorem isso e talvez eu suba algumas estrelas.",1,1,01/04/2021,PS Remote Play,2021,"It connects well but it doesn't take long and then it drops, my internet is quite robust. Fix that and maybe I'll go up a few stars."
"O aplicativo é muito bom, já que você pode usar o celular como um controle sem precisar comprar outro para jogar com amigos, é ótimo.",4,0,07/08/2020,PS Remote Play,2020,"The application is very good, since you can use your cell phone as a controller without having to buy another one to play with friends, it's great."
Depois desta atualização meu celular não consegue logar no meu PlayStation 4 esse aplicativo tem muita falha e não funciona estou decepcionado com a sony antes desta atualização funcionava bem,1,1,25/10/2020,PS Remote Play,2020,After this update my cell phone can't log into my PlayStation 4 this app has a lot of glitches and doesn't work I'm disappointed with sony before this update it worked fine
O maior problema em relação ao aplicativo é a compatibilidade com dualshock 4 mesmo tendo Android 10 e o aplicativo estando atualizado na sua última versão,3,1,24/02/2020,PS Remote Play,2020,The biggest problem regarding the application is compatibility with dualshock 4 even though it has Android 10 and the application is updated to its latest version
"Muito Top , pega perfeito no meu Galaxy j8 , app perfeito 👏👏👏👏👏 Recomendo! Obs , só precisa uma atualização pra poder conectar com Dados móveis! Aí sim nota mil !",4,2,26/10/2019,PS Remote Play,2019,"Very Top, perfect grip on my Galaxy j8, perfect app 👏👏👏👏👏 I recommend! Note, it only needs an update to be able to connect with Mobile data! There you go, note a thousand!"
"Atualmente (30/05/21) não funciona com o controle ps4, testei com 4 controles todos originais... LG k2 prime Android 10",1,0,30/05/2021,PS Remote Play,2021,"Currently (05/30/21) it does not work with the ps4 controller, I tested it with 4 controls all original... LG k2 prime Android 10"
Depois da última atualização no PlayStation 4 o aplicativo não funciona nas party mais você escuta normal mais seu microfone não funciona lamentável.,1,1,24/04/2020,PS Remote Play,2020,"After the last update on PlayStation 4, the application does not work in parties, but you can hear it normally, but your microphone does not work, unfortunately."
"Péssimo app, demora pra concertar, não acha a conta direito, a latência dos comando é gigante jogando do lado do vídeo game com uma internet 5g",2,0,06/04/2023,PS Remote Play,2023,"Bad app, it takes time to fix it, it doesn't find the account right, the latency of the commands is huge playing next to the video game with a 5g internet"
"É tipo o xcloud do Xbox,você só consegui jogar se tiver uma internet muito boa,e se seu celular,computador for mais fraco,não recomendo.",2,0,30/06/2022,PS Remote Play,2022,"It's like Xbox xcloud, you can only play if you have very good internet, and if your cell phone, computer is weaker, I don't recommend it."
Não gostei muito por que não consigo jogar no meu PS3 por favor adicioneadicionem o PS3 gostaria muito,1,0,20/04/2023,PS Remote Play,2023,I don't like it very much because I can't play on my PS3 please add add PS3 I would really appreciate it
"É muito bom, funciona para mim muito bem mas algumas vezes é lento mas não faz mal",4,2,11/04/2023,PS Remote Play,2023,"It's very good, it works for me very well but sometimes it's slow but it doesn't hurt"
"Aplicativo não abre sessão, quando abro o app e clica em logar não aceita.",1,0,09/04/2023,PS Remote Play,2023,"Application does not open session, when I open the app and click log in it does not accept."
Aplicativo muito bom quando tiver com preguiça de ligar o ps4 e so ver o app e jogar,5,0,17/04/2023,PS Remote Play,2023,Very good app when you're too lazy to turn on the ps4 and just watch the app and play
"Esse app não é muito bom, eu não consigo de forma alguma conectar meu PS4 no celular, estou fazendo tudo direito, mas nada funciona!",1,1,17/06/2021,PS Remote Play,2021,"This app is not very good, I can't connect my PS4 to my cell phone at all, I'm doing everything right, but nothing works!"
A minha net é Boa mas toda vez que eu conecto no meu perfil do play 4 fica com o ícone de que vai desconectar daí da um tempo e sai do meu perfil e volta pro play 4 arrumem isso aí sim eu dou cinco estrelas,1,0,24/04/2022,PS Remote Play,2022,My net is good but every time I connect to my play 4 profile it has the icon that it will disconnect from there for a while and it leaves my profile and goes back to play 4 fix that there yes I give it five stars
"Ótimo aplicativo, funciona tudo perfeitamente, meu controle parou de funcionar, e o app quebrou um galho , muito boom",5,0,02/11/2022,PS Remote Play,2022,"Great app, everything works perfectly, my controller stopped working, and the app broke a branch, boom"
"Aplicativo perfeito, tendo uma conexão boa, jogo meu PS5 em qualquer lugar... uso meu controle conectado no fold 4, pena e drenar a bateria !",5,11,14/09/2022,PS Remote Play,2022,"Perfect application, having a good connection, I play my PS5 anywhere... I use my controller connected to fold 4, shame and drain the battery!"
A qualidade da imagem é em SD nem é HD nem fullHD e o jogo é muito bogado quando clicar numa tecla para saltar é passado 1 segundo que salta,1,0,30/08/2020,PS Remote Play,2020,"The image quality is in SD, it's not HD or fullHD and the game is very boring when you click on a key to jump it skips after 1 second"
Parou de funcionar Não sei o que houve mas o aplicativo parou de funcionar no meu celular. Só fica a tela preta.,1,1,11/10/2020,PS Remote Play,2020,Stopped working I don't know what happened but the app stopped working on my phone. Only the black screen remains.
Mano muito bom recomendo baixar eu estava com meu controle do ps4 quebrado então fui ver se tinha algum app de controle então vi esse daqui o melhor q tem recomendo o código para vc q n estão conseguindo conectar e 0000 ✌ 5 estrelas ai,5,0,08/04/2020,PS Remote Play,2020,Very good bro I recommend downloading it I had my ps4 controller broken so I went to see if there was any control app so I saw this one the best there is I recommend the code for you who are not able to connect and 0000 ✌ 5 stars there
"Muito util,meu controle destragou e é um otimo substituto... Falta melhorar ainda que as vezes trava um pouco mas a ideia é otima parabéns 👏",5,0,06/11/2019,PS Remote Play,2019,"Very useful, my controller broke and it's a great substitute... It needs to be improved even though sometimes it crashes a little but the idea is great congratulations 👏"
"Me obriguei a baixar a nota. A única coisa boa no app, a conexão, depois da última atualização, fico horrível, deixando ele inútil.",1,160,19/04/2021,PS Remote Play,2021,"I forced myself to lower the note. The only good thing about the app, the connection, after the last update, it's horrible, leaving it useless."
"o app funciona bem o único problema é que é muito difícil de jogar no touch e o aplicativo não permite conectar o dualshock, por favor arrumem isso",3,0,14/09/2021,PS Remote Play,2021,"the app works well the only problem is that it is very difficult to play on touch and the app does not allow you to connect the dualshock, please fix this"
Mtu bom cara mas vc tem que ter um ps4 e eu tenho e tmb ne configurações dps ne configurações de conexão para uso remoto seleciona e ativa conecta se diretamentecom o ps vita ps tv n precisa ter um ps vita blz se nao conectar vai ne conecta manualmente no seu celular e no ps4 adicionar dispositivo ai coloca o cadigo e se diverte,5,0,14/11/2020,PS Remote Play,2020,Very good man but you have to have a ps4 and I have it and also dps settings and connection settings for remote use select and activate it connects directly with the ps vita ps tv you don't need to have a ps vita blz if you don't connect you won't connect manually on your cell phone and ps4 add device there put the code and have fun
"Horrível, não acha o PS4 na rede, fazendo manualmente não funciona também, só dá erro, arrumem isso por favor.",1,2,03/05/2020,PS Remote Play,2020,"Horrible, it doesn't find the PS4 on the network, doing it manually doesn't work either, it just gives an error, please fix it."
"O remote play pede uma atualização toda vez que eu tendo conectar, sendo que já está atualizado, muito chato assim não consigo conectar.",1,0,29/07/2020,PS Remote Play,2020,"The remote play asks for an update every time I try to connect, and it's already updated, very annoying so I can't connect."
O app era ótimo até a última atualização agora conecta e desconecta em 10 segundos.. Ficou lixo não presta mais,1,2,16/10/2020,PS Remote Play,2020,"The app was great until the last update, now it connects and disconnects in 10 seconds."
"Horrível, todo o tempo ele desconecta, fica aparecendo que a conexão com o PS4 foi perdida",1,0,18/10/2020,PS Remote Play,2020,"Horrible, all the time it disconnects, it keeps appearing that the connection with the PS4 has been lost"
